day,start_datetime,end_datetime,activity,calories,distance,intensity,label,source,id
"2025-07-02","2025-07-02T17:36:00-04:00","2025-07-02T17:47:00-04:00","walking",28.280481338500977,584.2257883151481,"moderate","","confirmed","f9bc05c8-3df2-42e5-b078-cfd3bdeddef3"
"2025-07-02","2025-07-02T17:45:00-04:00","2025-07-02T19:30:00-04:00","strengthTraining",391.7568664550781,683.8449221755108,"moderate","","confirmed","bbbef26b-06c7-4434-bbad-7a57cdf2a26c"
"2025-07-02","2025-07-02T19:30:48-04:00","2025-07-02T20:00:48-04:00","walking",78.8896255493164,1267.3971607171509,"moderate","","manual","19b25992-87fd-402c-b256-2982de892bba"
"2025-07-03","2025-07-03T18:39:00-04:00","2025-07-03T18:52:00-04:00","strengthTraining",41.72235107421875,408.28819040351357,"moderate","","confirmed","aa6fe160-0901-468c-8062-b03a8a8ccd85"
"2025-07-03","2025-07-03T18:52:00-04:00","2025-07-03T19:03:00-04:00","strengthTraining",42.359596252441406,77.39422490465094,"moderate","","confirmed","36d6716b-0fae-48e7-b465-b4772bdf1865"
"2025-07-03","2025-07-03T19:03:00-04:00","2025-07-03T19:40:00-04:00","strengthTraining",132.86508178710938,135.3450241295054,"moderate","","confirmed","88dd8149-6c87-43c9-86f0-8437bfc03c41"
"2025-07-03","2025-07-03T19:41:00-04:00","2025-07-03T20:10:00-04:00","walking",88.44365692138672,2042.0881627795372,"moderate","","confirmed","aed9bbf5-de31-4c73-b659-f8d343c4cc21"
"2025-07-04","2025-07-04T18:43:00-04:00","2025-07-04T18:59:00-04:00","walking",38.09192657470703,794.2852752686599,"moderate","","confirmed","14ee5401-201f-4f30-97df-be0811e0f379"
"2025-07-04","2025-07-04T19:49:00-04:00","2025-07-04T20:11:00-04:00","walking",61.751953125,1392.402806328218,"moderate","","confirmed","e96a85ba-a813-4676-b1eb-cb7325e35715"
"2025-07-04","2025-07-04T20:40:00-04:00","2025-07-04T21:17:00-04:00","walking",111.5413589477539,2274.5482698317405,"moderate","","confirmed","dd5a5019-d9a6-426e-b6e8-14ebfe59cd14"
"2025-07-04","2025-07-04T21:25:00-04:00","2025-07-04T21:42:00-04:00","walking",45.86506652832031,1084.4739181476652,"moderate","","confirmed","ec6104a5-60ad-4f49-8a75-c163f80e4042"
"2025-07-05","2025-07-05T15:08:00-04:00","2025-07-05T15:25:00-04:00","walking",29.292030334472656,496.5450252701379,"moderate","","confirmed","9e8933b5-fa06-4055-9b69-96e31b34a32b"
"2025-07-05","2025-07-05T15:30:00-04:00","2025-07-05T16:33:00-04:00","strengthTraining",229.92881774902344,377.7004237263038,"moderate","","confirmed","14bce8a2-d3b6-4c12-80fe-b13f6a3386a8"
"2025-07-05","2025-07-05T16:44:00-04:00","2025-07-05T17:19:00-04:00","walking",91.60455322265625,1785.2293928818694,"moderate","","confirmed","0e210293-41cc-4714-89a7-5938822be2e2"
"2025-07-05","2025-07-05T18:04:00-04:00","2025-07-05T18:14:00-04:00","strengthTraining",33.75318908691406,"","moderate","","confirmed","c1917d1d-6db7-4431-93f2-014823213b3b"
"2025-07-05","2025-07-05T20:05:00-04:00","2025-07-05T20:18:00-04:00","walking",34.46847152709961,672.3372097267685,"moderate","","confirmed","2bfa473b-7e53-4d25-89d2-4bc2c62ba04c"
"2025-07-05","2025-07-05T20:33:00-04:00","2025-07-05T22:18:00-04:00","walking",276.7851867675781,5891.789551742357,"moderate","","confirmed","092738f4-2757-4d76-8779-1f3723f5fd27"
"2025-07-06","2025-07-06T16:28:00-04:00","2025-07-06T16:40:00-04:00","walking",33.49269485473633,791.1463622305523,"moderate","","confirmed","c3269a26-3e08-46de-b3f7-360cb033273e"
"2025-07-06","2025-07-06T21:30:00-04:00","2025-07-06T21:47:00-04:00","walking",31.081485748291016,94.07588116078007,"moderate","","confirmed","fb84c876-1140-41c6-ad98-a2ad93b385e6"
"2025-07-07","2025-07-07T13:42:00-04:00","2025-07-07T13:52:00-04:00","walking",22.38917350769043,604.5725243374154,"moderate","","confirmed","0eb3f25d-39fe-4b40-b603-34104724d75c"
"2025-07-07","2025-07-07T14:57:00-04:00","2025-07-07T15:09:00-04:00","walking",34.86296844482422,913.0160070611789,"moderate","","confirmed","494654f8-6655-4f03-a13c-75080126d5f8"
"2025-07-07","2025-07-07T17:29:00-04:00","2025-07-07T17:42:00-04:00","walking",39.28810501098633,926.3089363286122,"moderate","","confirmed","69b7999d-afef-4a16-9176-2d84d42995d5"
"2025-07-07","2025-07-07T18:30:25-04:00","2025-07-07T19:30:25-04:00","strengthTraining",225.37091064453125,420.80282914803587,"moderate","","manual","290a0071-5828-49fe-beed-ee00b6746f5c"
"2025-07-07","2025-07-07T19:46:00-04:00","2025-07-07T20:25:00-04:00","walking",87.37743377685547,1714.3592603861946,"moderate","","confirmed","809b68dd-befd-4eeb-a0ec-8052859a1096"
"2025-07-08","2025-07-08T16:23:00-04:00","2025-07-08T16:37:00-04:00","walking",38.793392181396484,575.7022661198064,"moderate","","confirmed","bd71e821-1f9d-430f-b3d9-3bec54cdf70b"
"2025-07-08","2025-07-08T18:01:00-04:00","2025-07-08T18:11:00-04:00","walking",34.3375244140625,179.55759993896626,"moderate","","confirmed","f86a8d67-ee3f-4cee-b458-b785e611025a"
"2025-07-08","2025-07-08T19:09:00-04:00","2025-07-08T19:42:00-04:00","walking",90.3087387084961,1265.114267013762,"moderate","","confirmed","f7223ab9-3600-4ec8-a42b-2a06eef7e657"
"2025-07-08","2025-07-08T20:03:00-04:00","2025-07-08T20:13:00-04:00","walking",14.221983909606934,"","moderate","","confirmed","72d2f038-b0a8-437d-9609-d971a3cf4770"
"2025-07-09","2025-07-09T10:50:00-04:00","2025-07-09T11:07:00-04:00","walking",38.697296142578125,802.1970785166977,"moderate","","confirmed","8f21678f-2527-4c54-b4b0-7b8460402def"
"2025-07-09","2025-07-09T18:00:26-04:00","2025-07-09T19:30:26-04:00","strengthTraining",317.1756896972656,516.4913569911108,"moderate","","manual","fada3c95-de09-45ba-9299-77c5302f1951"
"2025-07-10","2025-07-10T16:49:00-04:00","2025-07-10T17:27:00-04:00","walking",123.92164611816406,2754.2896459567946,"moderate","","confirmed","f45a80a6-a1b8-48c9-a01b-50b324a891ee"
"2025-07-10","2025-07-10T17:55:00-04:00","2025-07-10T18:06:00-04:00","walking",40.64938735961914,866.7994275144864,"moderate","","confirmed","e7c2b70f-a1e0-4a5e-8696-1b7235854c90"
"2025-07-10","2025-07-10T19:45:00-04:00","2025-07-10T20:23:00-04:00","walking",109.58889770507812,2148.3208828053907,"moderate","","confirmed","e17269c3-1ec0-47e1-a2d9-1fb21d9cf750"
"2025-07-11","2025-07-11T13:50:00-04:00","2025-07-11T14:12:00-04:00","walking",62.88552474975586,1406.1170133920984,"moderate","","confirmed","923f3346-1a86-4aa6-911c-0699d074c5d4"
"2025-07-11","2025-07-11T16:47:00-04:00","2025-07-11T16:59:00-04:00","walking",34.29633712768555,717.4817443998653,"moderate","","confirmed","a46a70a6-4da0-4850-b002-48c16a176773"
"2025-07-11","2025-07-11T19:21:00-04:00","2025-07-11T19:33:00-04:00","walking",36.35005187988281,819.916503801057,"moderate","","confirmed","aa4bbdb2-af21-474f-9a82-05279a7894f4"
"2025-07-11","2025-07-11T20:06:00-04:00","2025-07-11T20:27:00-04:00","walking",40.15519714355469,622.9516260406282,"moderate","","confirmed","5e69f56d-9a16-4eb4-9b84-8d3e2c57f323"
"2025-07-11","2025-07-11T23:06:00-04:00","2025-07-11T23:16:00-04:00","running",52.50251007080078,883.5781100588932,"moderate","","confirmed","47232e64-157f-4876-9389-2c121103059c"
"2025-07-12","2025-07-12T15:03:00-04:00","2025-07-12T15:15:00-04:00","walking",35.385894775390625,832.011152950934,"moderate","","confirmed","98c73522-6078-44f1-971a-9c4871c5d3af"
"2025-07-12","2025-07-12T17:02:00-04:00","2025-07-12T17:13:00-04:00","houseWork",18.591251373291016,49.15241752548235,"moderate","","confirmed","f6008375-7308-4b91-b308-cf00170b0394"
"2025-07-13","2025-07-13T17:30:00-04:00","2025-07-13T18:55:00-04:00","strengthTraining",286.748291015625,508.76970556892684,"moderate","","confirmed","f7532278-24b1-4608-b914-2adb8a502363"
"2025-07-13","2025-07-13T18:58:00-04:00","2025-07-13T19:17:00-04:00","walking",61.17263412475586,1314.8404784727077,"moderate","","confirmed","a9272f69-2555-4595-80e2-0429256b9330"
"2025-07-14","2025-07-14T17:30:00-04:00","2025-07-14T18:22:00-04:00","strengthTraining",195.2923126220703,24.92706917659951,"moderate","","confirmed","eaa03e3e-c5ff-48dc-9089-0f6a15b487a5"
"2025-07-14","2025-07-14T18:24:00-04:00","2025-07-14T18:39:00-04:00","strengthTraining",50.67534637451172,"","moderate","","confirmed","500b9268-2899-4118-8232-883631601dc9"
"2025-07-14","2025-07-14T18:48:00-04:00","2025-07-14T19:10:00-04:00","strengthTraining",88.85867309570312,235.2117745795051,"moderate","","confirmed","b22d93c6-2238-4630-8d62-95496e17c75b"
"2025-07-14","2025-07-14T19:15:00-04:00","2025-07-14T19:42:00-04:00","strengthTraining",98.83812713623047,"","moderate","","confirmed","47ff13dc-e94b-45f4-b6c8-96a20b313dda"
"2025-07-14","2025-07-14T19:42:00-04:00","2025-07-14T20:05:00-04:00","walking",88.99224853515625,1536.9014203416439,"moderate","","confirmed","1347c3c8-69f5-4f8d-8613-2c32f650e3ce"
"2025-07-15","2025-07-15T14:10:00-04:00","2025-07-15T14:20:00-04:00","walking",21.970272064208984,416.2251593098686,"moderate","","confirmed","296e678f-fa20-4c30-bb6e-78ff4b43f6d0"
"2025-07-15","2025-07-15T17:59:00-04:00","2025-07-15T18:10:00-04:00","walking",32.04823684692383,801.6027071713524,"moderate","","confirmed","dc950317-0cd2-46ae-bb04-8c7bab1acb6d"
"2025-07-15","2025-07-15T19:06:00-04:00","2025-07-15T19:30:00-04:00","strengthTraining",82.658935546875,707.3324935726192,"moderate","","confirmed","32880a59-e183-4653-b1f1-d35e5c796677"
"2025-07-16","2025-07-16T17:19:00-04:00","2025-07-16T17:47:00-04:00","walking",49.0656623840332,229.06615803641088,"moderate","","confirmed","5e78a24a-00c6-4543-a952-449d6ae0511f"
"2025-07-16","2025-07-16T18:20:51-04:00","2025-07-16T19:20:51-04:00","strengthTraining",242.0726318359375,275.11248263629346,"moderate","","manual","9f55b3e0-68a6-4863-9ed7-9ce4baf97ec3"
"2025-07-16","2025-07-16T18:34:00-04:00","2025-07-16T18:45:00-04:00","walking",31.292381286621094,116.70048783323826,"moderate","","confirmed","9c3fac73-4304-457d-8cc2-f2caf7498391"
"2025-07-16","2025-07-16T18:45:00-04:00","2025-07-16T19:07:00-04:00","strengthTraining",71.74311828613281,"","moderate","","confirmed","576ec9fa-a702-4e69-bbda-63b766427790"
"2025-07-16","2025-07-16T19:23:00-04:00","2025-07-16T19:41:00-04:00","walking",60.01634979248047,642.4583530747741,"moderate","","confirmed","0ef035e9-be67-4bb9-b551-b0146e6a8020"
"2025-07-17","2025-07-17T17:52:00-04:00","2025-07-17T18:09:00-04:00","walking",40.94554901123047,909.5734136065536,"moderate","","confirmed","80640b6c-b1a2-47d1-b843-5367674aa06d"
"2025-07-17","2025-07-17T21:00:00-04:00","2025-07-17T21:11:00-04:00","walking",32.303409576416016,672.3158136451674,"moderate","","confirmed","045a7058-6e34-4076-a463-7cd841e8f2ab"
"2025-07-18","2025-07-18T12:26:00-04:00","2025-07-18T12:36:00-04:00","walking",38.310489654541016,611.237949222783,"moderate","","confirmed","68f0c2b3-900f-4ab7-8986-eda51e715739"
"2025-07-18","2025-07-18T15:40:00-04:00","2025-07-18T15:53:00-04:00","walking",24.150936126708984,402.08527047938816,"moderate","","confirmed","0893394b-7ead-4fd1-9247-6bd1ff4a27b9"
"2025-07-19","2025-07-19T12:56:00-04:00","2025-07-19T13:19:00-04:00","walking",73.10753631591797,1970.0870078752166,"moderate","","confirmed","cb745e1e-b8e4-4afb-b809-b8121b25a180"
"2025-07-19","2025-07-19T18:16:00-04:00","2025-07-19T19:26:00-04:00","strengthTraining",275.2717590332031,"","moderate","","confirmed","92e81363-7154-48fc-afb2-e2d9fe3b9502"
"2025-07-19","2025-07-19T19:42:00-04:00","2025-07-19T20:15:00-04:00","walking",64.98157501220703,491.3331037639659,"moderate","","confirmed","2a18a882-1c80-4711-8c7c-5b4c98c64d17"
"2025-07-20","2025-07-20T13:24:00-04:00","2025-07-20T13:38:00-04:00","walking",50.83869171142578,976.1471182712988,"moderate","","confirmed","71ce2d4f-9002-48fc-bd68-e6c467eada79"
"2025-07-20","2025-07-20T14:15:00-04:00","2025-07-20T14:36:00-04:00","walking",60.83424377441406,986.1041410733872,"moderate","","confirmed","7bffc36f-62eb-4d8f-bb04-3ed9892bc04e"
"2025-07-20","2025-07-20T15:08:00-04:00","2025-07-20T15:42:00-04:00","walking",64.9006118774414,598.9080768665298,"moderate","","confirmed","6e13de73-5bc4-4c67-a770-03f1bbe5abf0"
"2025-07-20","2025-07-20T20:15:00-04:00","2025-07-20T20:31:00-04:00","walking",42.33570098876953,862.1291708752304,"moderate","","confirmed","3e6ee954-7ce6-400e-bc94-7e429ff6ec12"
"2025-07-21","2025-07-21T17:26:00-04:00","2025-07-21T17:36:00-04:00","strengthTraining",41.8526496887207,459.28343060699035,"moderate","","confirmed","01c9a8af-e323-44fe-8c7a-41665af6f8f4"
"2025-07-21","2025-07-21T17:39:00-04:00","2025-07-21T17:57:00-04:00","strengthTraining",56.54425811767578,117.3027340313979,"moderate","","confirmed","8e086f75-9bde-4cdb-b554-1c9e405ab70d"
"2025-07-21","2025-07-21T18:30:30-04:00","2025-07-21T19:30:30-04:00","strengthTraining",222.9276885986328,383.57979936088583,"moderate","","manual","8bb4deab-8448-4733-b8e8-9cb88fa2ba4a"
"2025-07-21","2025-07-21T19:27:00-04:00","2025-07-21T19:54:00-04:00","walking",87.91072082519531,1437.3343021676908,"moderate","","confirmed","aa50b730-c89a-4bcb-a658-ac8e519a2032"
"2025-07-22","2025-07-22T17:45:00-04:00","2025-07-22T18:01:00-04:00","walking",40.74150085449219,565.7383505819325,"moderate","","confirmed","5f38fa4a-86f3-4ebc-9846-92b7270edcca"
"2025-07-22","2025-07-22T18:15:56-04:00","2025-07-22T18:45:56-04:00","strengthTraining",140.040283203125,725.3845848181725,"moderate","","manual","f64f6680-715b-474e-b8a4-6851125e7974"
"2025-07-22","2025-07-22T19:41:00-04:00","2025-07-22T19:54:00-04:00","walking",39.356910705566406,617.8605277444016,"moderate","","confirmed","890e300e-7cea-4f3d-b2b2-88a623d080c7"
"2025-07-22","2025-07-22T20:05:25-04:00","2025-07-22T20:20:25-04:00","strengthTraining",46.514495849609375,"","moderate","","manual","9afa5432-b0e8-48d6-9a65-7d0363c6d095"
"2025-07-22","2025-07-22T20:21:00-04:00","2025-07-22T20:33:00-04:00","walking",34.09799575805664,335.8244807897095,"moderate","","confirmed","eb0c13ae-38bc-4259-9c1b-c577f9287e1d"
"2025-07-25","2025-07-25T09:19:00-04:00","2025-07-25T09:36:00-04:00","walking",38.980690002441406,841.4335772032158,"moderate","","confirmed","d78ecd67-a066-493e-87e1-bfa416c80a8c"
"2025-07-25","2025-07-25T17:45:00-04:00","2025-07-25T19:08:00-04:00","strengthTraining",297.9079284667969,211.13696672155697,"moderate","","confirmed","a5ad316b-5ca8-470f-9e53-cf62bdc063e9"
"2025-07-25","2025-07-25T19:08:00-04:00","2025-07-25T19:39:00-04:00","walking",113.7559814453125,2206.0815151943893,"moderate","","confirmed","000f9956-e1cd-465b-9080-b4684db95aa0"
"2025-07-25","2025-07-25T20:26:00-04:00","2025-07-25T20:50:00-04:00","walking",86.92373657226562,1768.9403595739088,"moderate","","confirmed","10d36c4f-902c-4f18-83b6-8f8a48a04f2e"
"2025-07-26","2025-07-26T17:07:00-04:00","2025-07-26T17:37:00-04:00","walking",54.419010162353516,867.0047484265692,"moderate","","confirmed","3e860ae2-e06d-40e3-8adb-bf17e6a5dcd3"
"2025-07-26","2025-07-26T18:30:00-04:00","2025-07-26T18:55:00-04:00","walking",48.53382873535156,528.0071383299586,"moderate","","confirmed","e8a41a3a-ef74-4fe9-90f4-3b4ded5d90cf"
"2025-07-27","2025-07-27T17:46:00-04:00","2025-07-27T17:57:00-04:00","walking",30.831632614135742,700.5897104738575,"moderate","","confirmed","4b82d920-8bfb-40cb-9975-4d146ca7a7c5"
"2025-07-27","2025-07-27T18:50:00-04:00","2025-07-27T19:52:00-04:00","walking",167.58253479003906,3671.177552034881,"moderate","","confirmed","11b9bbb3-13d0-4af4-8334-b7e7ffc7082a"
"2025-07-27","2025-07-27T19:53:00-04:00","2025-07-27T20:07:00-04:00","walking",42.860145568847656,889.1689910859671,"moderate","","confirmed","88941e3d-46fc-4cc0-a5ee-5a2ff637def9"
"2025-07-28","2025-07-28T18:00:27-04:00","2025-07-28T21:00:27-04:00","walking",237.67552185058594,2448.199006312441,"moderate","","manual","dfa89743-5fe6-448d-bb17-8d1f58ad2c31"
"2025-07-29","2025-07-29T06:00:43-04:00","2025-07-29T07:00:43-04:00","strengthTraining",225.25318908691406,"","moderate","","manual","01279b99-f811-453a-9676-78d7efde6b6d"
"2025-07-29","2025-07-29T09:48:00-04:00","2025-07-29T10:01:00-04:00","walking",33.89727020263672,659.5879582309576,"moderate","","confirmed","5bb587f7-36e4-4816-b7a0-30a7a0b1b234"
"2025-07-29","2025-07-29T19:10:00-04:00","2025-07-29T19:30:00-04:00","walking",68.0459213256836,557.7661568483545,"moderate","","confirmed","4ccab36f-1ba1-408a-bc5e-b07109468806"
"2025-07-30","2025-07-30T10:52:00-04:00","2025-07-30T11:12:00-04:00","walking",52.77347946166992,1135.3882145430325,"moderate","","confirmed","9faadd84-ad1b-4c00-9ec9-ae9cb61c12ea"
"2025-07-30","2025-07-30T17:13:00-04:00","2025-07-30T18:16:00-04:00","strengthTraining",238.8585662841797,132.12981064296483,"moderate","","confirmed","befd8e05-8cf2-4e58-b43c-17fc672f1d65"
"2025-07-30","2025-07-30T18:18:00-04:00","2025-07-30T19:00:00-04:00","strengthTraining",159.62342834472656,95.60807017498999,"moderate","","confirmed","1042347f-7baa-40ac-a82a-3ca012286ab0"
"2025-07-30","2025-07-30T19:00:00-04:00","2025-07-30T19:28:00-04:00","walking",89.14076232910156,"","moderate","","confirmed","341da6de-e281-4c6a-84a2-6c4f4ee796c3"
"2025-07-31","2025-07-31T15:38:00-04:00","2025-07-31T16:09:00-04:00","walking",92.12147521972656,1896.7066104667601,"moderate","","confirmed","b90936db-d79c-4db1-985f-daf005476e2b"
"2025-07-31","2025-07-31T16:55:00-04:00","2025-07-31T17:17:00-04:00","walking",70.87186431884766,1539.5123507761264,"moderate","","confirmed","3efdbbf1-e94f-45ff-88b2-c14464dd58b3"
"2025-07-31","2025-07-31T18:02:00-04:00","2025-07-31T18:12:00-04:00","walking",33.06755828857422,859.7756653344105,"moderate","","confirmed","8d2d8d44-7696-428b-b126-ebc7189598f3"
"2025-07-31","2025-07-31T20:02:00-04:00","2025-07-31T20:13:00-04:00","walking",33.46117401123047,763.4778755464098,"moderate","","confirmed","6783e20b-297b-416f-9794-aa602e007215"
"2025-08-01","2025-08-01T14:57:00-04:00","2025-08-01T15:16:00-04:00","walking",40.21592330932617,81.6827858883342,"moderate","","confirmed","b2499689-2856-4e09-afbb-d76c57eb7cae"
"2025-08-01","2025-08-01T15:11:00-04:00","2025-08-01T15:31:00-04:00","walking",75.61011505126953,55.04917944136962,"moderate","","confirmed","e3de9038-655e-4e78-99c9-c336fdb05760"
"2025-08-01","2025-08-01T17:21:00-04:00","2025-08-01T17:50:00-04:00","walking",104.4902114868164,2488.855593868985,"moderate","","confirmed","07302bc8-9334-4673-be30-94fb2c96c451"
"2025-08-01","2025-08-01T19:44:00-04:00","2025-08-01T20:25:00-04:00","walking",118.20684051513672,2401.0106665001576,"moderate","","confirmed","c06f4db4-a023-42f1-a348-1beef0504b44"
"2025-08-02","2025-08-02T13:43:00-04:00","2025-08-02T13:59:00-04:00","houseWork",53.09726333618164,20.914266142997743,"moderate","","confirmed","08d65991-cef9-4e07-ac97-0f0f46b96d25"
"2025-08-02","2025-08-02T18:01:00-04:00","2025-08-02T18:32:00-04:00","walking",73.77171325683594,1517.5298481518637,"moderate","","confirmed","9f1986f0-ee1c-43bd-977f-a4bf997108f3"
"2025-08-02","2025-08-02T21:34:00-04:00","2025-08-02T21:55:00-04:00","walking",41.096534729003906,801.8981630857792,"moderate","","confirmed","8674fe3b-0c70-4a6d-9516-7603d5beaeb9"
"2025-08-03","2025-08-03T13:08:00-04:00","2025-08-03T13:54:00-04:00","walking",160.7197265625,2877.514189967583,"moderate","","confirmed","c8e41fc5-e6ee-4c07-9996-fbee829a0d9a"
"2025-08-03","2025-08-03T14:42:00-04:00","2025-08-03T14:55:00-04:00","houseWork",41.3470458984375,16.223713257069278,"moderate","","confirmed","088d1f6b-0754-491e-9e18-10e2fe14fb3f"
"2025-08-03","2025-08-03T15:32:00-04:00","2025-08-03T15:59:00-04:00","walking",72.27037811279297,1143.5471417411072,"moderate","","confirmed","b0c8aac5-6338-4f86-89fe-ac85376b4bab"
"2025-08-03","2025-08-03T20:20:00-04:00","2025-08-03T20:42:00-04:00","walking",115.76130676269531,"","moderate","","confirmed","92951e0e-513f-4826-b1c4-46831a8921e9"
"2025-08-04","2025-08-04T14:44:00-04:00","2025-08-04T15:13:00-04:00","walking",67.99026489257812,1654.4983321360894,"moderate","","confirmed","a3caf3f4-3500-42fe-9b94-cbde427e6533"
"2025-08-04","2025-08-04T18:21:00-04:00","2025-08-04T18:59:00-04:00","walking",119.47517395019531,2277.0290268785975,"moderate","","confirmed","a3fec946-f8dd-4b79-aa51-8fc646f5c2fc"
"2025-08-04","2025-08-04T20:07:00-04:00","2025-08-04T20:25:00-04:00","walking",49.962738037109375,1050.7825494256076,"moderate","","confirmed","e1e22de6-99e3-47fd-af1e-414b9dff06a8"
"2025-08-04","2025-08-04T21:00:00-04:00","2025-08-04T21:10:00-04:00","walking",22.721630096435547,624.5054879712887,"moderate","","confirmed","ea78376c-533b-4b7f-b5a0-cd45ba253c0e"
"2025-08-05","2025-08-05T12:32:52-04:00","2025-08-05T12:42:52-04:00","cycling",29.7701473236084,1671.4861870972436,"moderate","","manual","bcd348b4-70ef-4e89-b7b0-d07c542672ec"
"2025-08-05","2025-08-05T12:52:00-04:00","2025-08-05T13:30:00-04:00","walking",79.88532257080078,1576.8999933999287,"moderate","","confirmed","d56d82a5-0c0f-4c2c-b171-0aefc09af455"
"2025-08-05","2025-08-05T17:30:20-04:00","2025-08-05T19:00:20-04:00","strengthTraining",337.8125305175781,529.8022698390321,"moderate","","manual","c3c7d0ac-4547-430b-8941-11fd3c74a255"
"2025-08-06","2025-08-06T12:46:00-04:00","2025-08-06T13:03:00-04:00","walking",40.368682861328125,876.8146821261589,"moderate","","confirmed","e3175eee-29cf-452a-adfc-e07953b7a798"
"2025-08-06","2025-08-06T14:55:00-04:00","2025-08-06T15:09:00-04:00","walking",34.792266845703125,823.7012624821126,"moderate","","confirmed","a4423394-5f96-46d2-ac2f-03cbc56e23ba"
"2025-08-06","2025-08-06T17:20:00-04:00","2025-08-06T17:50:00-04:00","walking",46.63661193847656,410.5257784512065,"moderate","","confirmed","039280b2-2f46-4080-bee7-2b53c9845b8e"
"2025-08-06","2025-08-06T18:30:48-04:00","2025-08-06T20:00:48-04:00","strengthTraining",296.6727600097656,14.697790477872232,"easy","","manual","244d66ff-8c9d-44bb-8bd3-e85bf536b5c4"
"2025-08-07","2025-08-07T09:50:00-04:00","2025-08-07T10:26:00-04:00","walking",105.158935546875,817.0143649528775,"moderate","","confirmed","53c177c9-907b-4d81-8f4e-72257b4fea1f"
"2025-08-07","2025-08-07T17:51:00-04:00","2025-08-07T18:02:00-04:00","walking",32.50266647338867,790.9798777296227,"moderate","","confirmed","c2edf6a7-2221-46d4-9a49-fbafeee1e4ba"
"2025-08-07","2025-08-07T20:03:00-04:00","2025-08-07T20:21:00-04:00","walking",48.81489944458008,1071.5349481419692,"moderate","","confirmed","8c7beba6-83c4-4936-9451-629412d4c3f5"
"2025-08-08","2025-08-08T13:10:00-04:00","2025-08-08T13:37:00-04:00","walking",84.79277038574219,1640.2402037953732,"moderate","","confirmed","99fd4827-7f95-49f2-bbc4-cde397ed02da"
"2025-08-08","2025-08-08T14:05:00-04:00","2025-08-08T14:20:00-04:00","walking",44.019020080566406,905.075744373675,"moderate","","confirmed","009398e1-fde5-4457-86b5-b5ef22775f2f"
"2025-08-08","2025-08-08T14:55:00-04:00","2025-08-08T15:23:00-04:00","walking",82.605224609375,1797.042574379799,"moderate","","confirmed","0d8cf3b8-cf91-4935-ac2c-cd5c4d5bea3b"
"2025-08-08","2025-08-08T16:45:00-04:00","2025-08-08T17:01:00-04:00","walking",29.86867904663086,32.46541193977509,"moderate","","confirmed","d4ce9468-1129-4068-91a4-d5060bb155f6"
"2025-08-08","2025-08-08T17:45:56-04:00","2025-08-08T19:00:56-04:00","strengthTraining",289.3968505859375,396.9220253678468,"easy","","manual","4655aad7-f09a-45af-9b89-7155336f43f9"
"2025-08-08","2025-08-08T19:07:00-04:00","2025-08-08T19:38:00-04:00","walking",105.79370880126953,1754.599686723617,"moderate","","confirmed","95767080-2418-4450-b19a-e810ffd4bc9e"
"2025-08-08","2025-08-08T19:50:00-04:00","2025-08-08T20:57:00-04:00","walking",187.80377197265625,3682.5755921411787,"moderate","","confirmed","bb367a24-1ff4-47a0-8935-6feaa5578580"
"2025-08-13","2025-08-13T17:49:00-04:00","2025-08-13T18:04:00-04:00","walking",35.51993942260742,389.7686938556939,"moderate","","confirmed","202ffc78-c77a-4453-b888-67508f6253bb"
"2025-08-13","2025-08-13T18:00:51-04:00","2025-08-13T19:30:51-04:00","strengthTraining",383.18182373046875,381.69047019714156,"moderate","","manual","41e8a19e-27c1-4064-b515-cd206372724c"
"2025-08-13","2025-08-13T19:28:00-04:00","2025-08-13T19:45:00-04:00","walking",50.850975036621094,942.0175166375491,"moderate","","confirmed","daedb4fe-61c0-4d15-8004-9e741136c5ea"
"2025-08-13","2025-08-13T19:56:00-04:00","2025-08-13T20:08:00-04:00","walking",38.260704040527344,737.3969655170024,"moderate","","confirmed","6b622cc3-866d-48bc-aba8-70dd56807513"
"2025-08-15","2025-08-15T15:45:00-04:00","2025-08-15T15:56:00-04:00","walking",31.884624481201172,671.9016477823963,"moderate","","confirmed","cfdb5889-644d-4509-b5ca-6d93140c134a"
"2025-08-15","2025-08-15T17:59:00-04:00","2025-08-15T18:18:00-04:00","walking",62.26890563964844,1240.8908469623145,"moderate","","confirmed","930a9133-9ed2-4bb5-b6b8-5fe2f9ac82eb"
"2025-08-15","2025-08-15T18:48:00-04:00","2025-08-15T19:02:00-04:00","walking",42.86499786376953,901.7402125984745,"moderate","","confirmed","7dc4bd6b-1bd4-4adf-8b66-affe935c971b"
"2025-08-15","2025-08-15T19:45:00-04:00","2025-08-15T19:56:00-04:00","walking",33.66486358642578,692.5981200494358,"moderate","","confirmed","d5a65510-3b06-4775-9c5c-1e00361c6484"
"2025-08-15","2025-08-15T20:37:00-04:00","2025-08-15T20:51:00-04:00","walking",41.4469108581543,471.78655486406586,"moderate","","confirmed","eda32040-1403-4270-93eb-b37b64d17421"
"2025-08-17","2025-08-17T13:56:00-04:00","2025-08-17T14:06:00-04:00","walking",27.727033615112305,27.503518234546707,"moderate","","confirmed","1616aa2f-ff63-416d-9375-e9cf0b07706d"
"2025-08-17","2025-08-17T17:42:00-04:00","2025-08-17T17:54:00-04:00","walking",36.92919921875,518.4432835911325,"moderate","","confirmed","0784da7e-65c4-4fed-b75b-48a54ec05a34"
